,vid_name,label,start_frame,end_frame
5245,LNMISxO35S0_00284,45,0,117
5246,LNMISxO35S0_00285,45,0,166
5247,Q--70-ELqLw_00089,45,0,76
5248,Q--70-ELqLw_00090,45,0,133
5249,Q--70-ELqLw_00103,45,0,77
5250,Q--70-ELqLw_00104,45,0,140
5251,Q--70-ELqLw_00146,45,0,79
5252,Q--70-ELqLw_00150,45,0,150
5253,Q--70-ELqLw_00160,45,0,124
5254,Q--70-ELqLw_00173,45,0,70
5255,TeboS8s_00w_00114,45,0,177
5256,TeboS8s_00w_00140,45,0,126
5257,TeboS8s_00w_00160,45,0,140
5258,TeboS8s_00w_00174,45,0,148
5259,V5parOfpuEQ_00083,45,0,76
5260,V5parOfpuEQ_00101,45,0,101
5261,V5parOfpuEQ_00130,45,0,90
5262,V5parOfpuEQ_00140,45,0,126
5263,V5parOfpuEQ_00142,45,0,152
5264,V5parOfpuEQ_00143,45,0,90
5265,V5parOfpuEQ_00157,45,0,49
5266,V5parOfpuEQ_00158,45,0,152
5267,V5parOfpuEQ_00159,45,0,100
5268,V5parOfpuEQ_00166,45,0,63
5269,V5parOfpuEQ_00167,45,0,117
5270,V5parOfpuEQ_00169,45,0,86
5271,V5parOfpuEQ_00171,45,0,133
5272,V5parOfpuEQ_00196,45,0,136
5273,V5parOfpuEQ_00197,45,0,177
5274,V5parOfpuEQ_00198,45,0,115
5275,V5parOfpuEQ_00200,45,0,178
5276,V5parOfpuEQ_00213,45,0,67
5277,V5parOfpuEQ_00214,45,0,151
5278,V5parOfpuEQ_00216,45,0,51
5279,V5parOfpuEQ_00223,45,0,119
5280,V5parOfpuEQ_00224,45,0,70
5281,V5parOfpuEQ_00225,45,0,161
5282,V5parOfpuEQ_00226,45,0,89
5283,V5parOfpuEQ_00227,45,0,93
5284,V5parOfpuEQ_00230,45,0,92
5285,V5parOfpuEQ_00232,45,0,128
5286,V5parOfpuEQ_00251,45,0,123
5287,V5parOfpuEQ_00257,45,0,79
5288,V5parOfpuEQ_00259,45,0,148
5289,Y4ARBzok9aU_00063,45,0,86
5290,Y4ARBzok9aU_00064,45,0,177
5291,Y4ARBzok9aU_00086,45,0,123
5292,Y4ARBzok9aU_00098,45,0,73
5293,Y4ARBzok9aU_00100,45,0,128
5294,Y4ARBzok9aU_00113,45,0,92
5295,Y4ARBzok9aU_00114,45,0,171
5296,Y4ARBzok9aU_00115,45,0,89
5297,Y4ARBzok9aU_00125,45,0,143
5298,Y4ARBzok9aU_00133,45,0,98
5299,Y4ARBzok9aU_00135,45,0,142
5300,Y4ARBzok9aU_00136,45,0,104
5301,Y4ARBzok9aU_00137,45,0,142
5302,Y4ARBzok9aU_00139,45,0,68
5303,Y4ARBzok9aU_00144,45,0,97
5304,Y4ARBzok9aU_00145,45,0,86
5305,Y4ARBzok9aU_00193,45,0,70
5306,Y4ARBzok9aU_00195,45,0,115
5307,ZAmJsIcfFOA_00201,45,0,56
5308,ZAmJsIcfFOA_00202,45,0,157
5309,ZAmJsIcfFOA_00203,45,0,96
5310,Z_uFnDg-a4I_00039,45,0,172
5311,Z_uFnDg-a4I_00040,45,0,160
5312,Z_uFnDg-a4I_00051,45,0,122
5313,Z_uFnDg-a4I_00102,45,0,103
5314,Z_uFnDg-a4I_00103,45,0,148
5315,Z_uFnDg-a4I_00104,45,0,178
5316,Z_uFnDg-a4I_00113,45,0,84
5317,Z_uFnDg-a4I_00115,45,0,170
5318,_tigfCJFLZg_00187,45,0,98
5319,_tigfCJFLZg_00188,45,0,179
5320,_tigfCJFLZg_00227,45,0,67
5321,_tigfCJFLZg_00246,45,0,103
5322,_tigfCJFLZg_00248,45,0,122
5323,_tigfCJFLZg_00255,45,0,138
5324,_tigfCJFLZg_00256,45,0,171
5325,_tigfCJFLZg_00282,45,0,102
5326,_tigfCJFLZg_00283,45,0,147
5327,_tigfCJFLZg_00298,45,0,115
5328,_tigfCJFLZg_00301,45,0,144
5329,_tigfCJFLZg_00308,45,0,132
5330,_tigfCJFLZg_00310,45,0,177
5331,_tigfCJFLZg_00320,45,0,108
5332,_tigfCJFLZg_00321,45,0,153
5333,_tigfCJFLZg_00322,45,0,104
5334,_tigfCJFLZg_00329,45,0,96
5335,_tigfCJFLZg_00330,45,0,149
5336,_tigfCJFLZg_00350,45,0,112
5337,_tigfCJFLZg_00351,45,0,169
5338,_tigfCJFLZg_00353,45,0,123
5339,_tigfCJFLZg_00354,45,0,165
5340,_tigfCJFLZg_00356,45,0,115
5341,_tigfCJFLZg_00357,45,0,168
5342,_tigfCJFLZg_00358,45,0,108
5343,_tigfCJFLZg_00374,45,0,137
5344,_tigfCJFLZg_00375,45,0,169
5345,_tigfCJFLZg_00413,45,0,76
5346,_tigfCJFLZg_00414,45,0,137
5347,_tigfCJFLZg_00415,45,0,68
5348,_tigfCJFLZg_00435,45,0,56
5349,_tigfCJFLZg_00436,45,0,133
5350,_tigfCJFLZg_00437,45,0,103
5351,_tigfCJFLZg_00477,45,0,109
5352,cYkUl8MrXgA_00183,45,0,97
5353,cYkUl8MrXgA_00194,45,0,88
5354,cYkUl8MrXgA_00240,45,0,77
5355,cYkUl8MrXgA_00268,45,0,62
5356,cYkUl8MrXgA_00269,45,0,168
5357,cYkUl8MrXgA_00298,45,0,179
5358,cYkUl8MrXgA_00299,45,0,144
5359,cYkUl8MrXgA_00311,45,0,80
5360,cYkUl8MrXgA_00317,45,0,84
5361,cYkUl8MrXgA_00325,45,0,104
5362,cYkUl8MrXgA_00340,45,0,157
5363,cYkUl8MrXgA_00346,45,0,76
5364,cYkUl8MrXgA_00359,45,0,85
5365,cYkUl8MrXgA_00362,45,0,153
5366,cYkUl8MrXgA_00363,45,0,157
5367,cYkUl8MrXgA_00364,45,0,98
5368,cYkUl8MrXgA_00368,45,0,100
5369,cYkUl8MrXgA_00369,45,0,145
5370,cYkUl8MrXgA_00370,45,0,115
5371,cYkUl8MrXgA_00379,45,0,84
5372,cYkUl8MrXgA_00382,45,0,96
5373,cYkUl8MrXgA_00384,45,0,177
5374,cYkUl8MrXgA_00391,45,0,72
5375,cYkUl8MrXgA_00392,45,0,170
5376,cYkUl8MrXgA_00393,45,0,60
5377,cYkUl8MrXgA_00401,45,0,71
5378,cYkUl8MrXgA_00406,45,0,98
5379,cYkUl8MrXgA_00408,45,0,174
5380,cYkUl8MrXgA_00418,45,0,76
5381,cYkUl8MrXgA_00420,45,0,102
5382,cYkUl8MrXgA_00430,45,0,69
5383,cYkUl8MrXgA_00432,45,0,125
5384,cYkUl8MrXgA_00433,45,0,90
5385,cYkUl8MrXgA_00435,45,0,136
5386,cYkUl8MrXgA_00442,45,0,83
5387,cYkUl8MrXgA_00444,45,0,103
5388,cYkUl8MrXgA_00448,45,0,70
5389,cYkUl8MrXgA_00487,45,0,91
5390,cYkUl8MrXgA_00488,45,0,172
5391,kVT_sNgYBAE_00017,45,0,136
5392,kVT_sNgYBAE_00030,45,0,104
5393,kVT_sNgYBAE_00035,45,0,106
5394,kVT_sNgYBAE_00113,45,0,44
5395,kVT_sNgYBAE_00118,45,0,127
5396,kVT_sNgYBAE_00120,45,0,124
5397,kVT_sNgYBAE_00121,45,0,96
5398,l6ZoMjD1UtA_00026,45,0,152
5399,l6ZoMjD1UtA_00027,45,0,128
5400,l6ZoMjD1UtA_00028,45,0,165
5401,l6ZoMjD1UtA_00029,45,0,166
5402,l6ZoMjD1UtA_00043,45,0,159
5403,l6ZoMjD1UtA_00048,45,0,149
5404,l6ZoMjD1UtA_00051,45,0,119
5405,l6ZoMjD1UtA_00052,45,0,148
5406,l6ZoMjD1UtA_00054,45,0,112
5407,l6ZoMjD1UtA_00116,45,0,106
5408,l6ZoMjD1UtA_00122,45,0,138
5409,l6ZoMjD1UtA_00124,45,0,132
5410,l6ZoMjD1UtA_00125,45,0,164
5411,l6ZoMjD1UtA_00126,45,0,155
5412,l6ZoMjD1UtA_00163,45,0,98
5413,l6ZoMjD1UtA_00164,45,0,125
5414,l6ZoMjD1UtA_00167,45,0,101
5415,l6ZoMjD1UtA_00168,45,0,151
5416,l6ZoMjD1UtA_00169,45,0,170
5417,mGbuP7nT2ck_00075,45,0,151
5418,mGbuP7nT2ck_00089,45,0,119
5419,mGbuP7nT2ck_00091,45,0,113
5420,mGbuP7nT2ck_00094,45,0,102
5421,mGbuP7nT2ck_00095,45,0,115
5422,mGbuP7nT2ck_00096,45,0,127
5423,mGbuP7nT2ck_00102,45,0,123
5424,mGbuP7nT2ck_00103,45,0,128
5425,mGbuP7nT2ck_00107,45,0,118
5426,nOlRwoxsDJ0_00771,45,0,148
5427,vlfy4cny75s_00064,45,0,161
5428,vlfy4cny75s_00067,45,0,113
5429,vlfy4cny75s_00068,45,0,141
5430,vlfy4cny75s_00069,45,0,171
5431,vlfy4cny75s_00089,45,0,66
5432,vlfy4cny75s_00090,45,0,162
5433,vlfy4cny75s_00093,45,0,129
5434,vlfy4cny75s_00094,45,0,176
5435,vlfy4cny75s_00099,45,0,116
5436,vlfy4cny75s_00100,45,0,114
5437,vlfy4cny75s_00102,45,0,63
5438,vlfy4cny75s_00103,45,0,117
5439,vlfy4cny75s_00160,45,0,163
5440,xbQCwTHcGN8_00115,45,0,146
5441,xbQCwTHcGN8_00117,45,0,135
5442,xbQCwTHcGN8_00130,45,0,164
5443,xbQCwTHcGN8_00158,45,0,88
5444,xbQCwTHcGN8_00159,45,0,174
5445,xbQCwTHcGN8_00161,45,0,60
5446,xbQCwTHcGN8_00169,45,0,103
5447,xbQCwTHcGN8_00177,45,0,163
5448,xbQCwTHcGN8_00178,45,0,141
5449,xbQCwTHcGN8_00181,45,0,115
5450,xbQCwTHcGN8_00182,45,0,112
5451,xbQCwTHcGN8_00183,45,0,87
5452,xbQCwTHcGN8_00197,45,0,150
5453,xbQCwTHcGN8_00205,45,0,96
5454,xbQCwTHcGN8_00229,45,0,132
5455,xbQCwTHcGN8_00230,45,0,175
5456,xbQCwTHcGN8_00265,45,0,55
5457,zbAC7t15q3k_00076,45,0,67
5458,zbAC7t15q3k_00077,45,0,168
5459,zbAC7t15q3k_00078,45,0,97
5460,zbAC7t15q3k_00080,45,0,72
5461,zbAC7t15q3k_00081,45,0,176
5462,zbAC7t15q3k_00082,45,0,131
5463,zbAC7t15q3k_00097,45,0,60
5464,zbAC7t15q3k_00098,45,0,161
5465,zbAC7t15q3k_00099,45,0,107
5466,zbAC7t15q3k_00112,45,0,83
5467,zbAC7t15q3k_00114,45,0,115
5468,zbAC7t15q3k_00116,45,0,74
5469,zbAC7t15q3k_00117,45,0,174
5470,zbAC7t15q3k_00118,45,0,127
5471,zbAC7t15q3k_00119,45,0,48
5472,zbAC7t15q3k_00120,45,0,146
5473,zbAC7t15q3k_00122,45,0,67
5474,zbAC7t15q3k_00123,45,0,178
5475,zbAC7t15q3k_00124,45,0,118
5476,zbAC7t15q3k_00125,45,0,82
5477,2x00lRzlTVQ_00032,46,0,75
5478,2x00lRzlTVQ_00040,46,0,87
5479,2x00lRzlTVQ_00042,46,0,143
5480,2x00lRzlTVQ_00044,46,0,84
5481,2x00lRzlTVQ_00045,46,0,173
5482,2x00lRzlTVQ_00047,46,0,79
5483,3qq031609lA_00008,46,0,123
5484,3qq031609lA_00010,46,0,132
5485,3qq031609lA_00013,46,0,141
5486,5V-dKBtmKLI_00014,46,0,59
5487,5V-dKBtmKLI_00015,46,0,176
5488,5V-dKBtmKLI_00123,46,0,62
5489,5V-dKBtmKLI_00124,46,0,165
5490,5V-dKBtmKLI_00125,46,0,63
5491,5i1begTTucc_00000,46,0,141
5492,5i1begTTucc_00001,46,0,123
5493,9BC6ssCjyfg_00022,46,0,56
5494,9BC6ssCjyfg_00186,46,0,132
5495,9BC6ssCjyfg_00194,46,0,87
5496,9BC6ssCjyfg_00196,46,0,81
5497,9BC6ssCjyfg_00202,46,0,75
5498,9BC6ssCjyfg_00204,46,0,120
5499,9BC6ssCjyfg_00205,46,0,92
5500,9BC6ssCjyfg_00206,46,0,130
5501,9BC6ssCjyfg_00207,46,0,172
5502,9BC6ssCjyfg_00208,46,0,118
5503,9BC6ssCjyfg_00209,46,0,156
5504,9jZYYtzYqwE_00007,46,0,124
5505,9jZYYtzYqwE_00020,46,0,118
5506,9jZYYtzYqwE_00021,46,0,175
5507,9jZYYtzYqwE_00022,46,0,160
5508,9jZYYtzYqwE_00031,46,0,142
5509,9jZYYtzYqwE_00035,46,0,140
5510,9jZYYtzYqwE_00070,46,0,106
5511,D8YKHC5hmUs_00040,46,0,97
5512,D8YKHC5hmUs_00041,46,0,110
5513,D8YKHC5hmUs_00061,46,0,67
5514,D8YKHC5hmUs_00062,46,0,151
5515,D8YKHC5hmUs_00074,46,0,136
5516,D8YKHC5hmUs_00077,46,0,84
5517,D8YKHC5hmUs_00078,46,0,120
5518,D8YKHC5hmUs_00089,46,0,80
5519,D8YKHC5hmUs_00090,46,0,107
5520,D8YKHC5hmUs_00091,46,0,152
5521,D8YKHC5hmUs_00092,46,0,151
5522,D8YKHC5hmUs_00094,46,0,120
5523,D8YKHC5hmUs_00097,46,0,163
5524,D8YKHC5hmUs_00098,46,0,122
5525,D8YKHC5hmUs_00111,46,0,53
5526,D8YKHC5hmUs_00112,46,0,111
5527,D8YKHC5hmUs_00124,46,0,127
5528,D8YKHC5hmUs_00125,46,0,134
5529,D8YKHC5hmUs_00158,46,0,65
5530,D8YKHC5hmUs_00159,46,0,127
5531,DB4lpBDPnTY_00031,46,0,125
5532,JzOshOJgofw_00022,46,0,76
5533,JzOshOJgofw_00024,46,0,140
5534,JzOshOJgofw_00040,46,0,107
5535,JzOshOJgofw_00044,46,0,105
5536,JzOshOJgofw_00046,46,0,150
5537,JzOshOJgofw_00047,46,0,162
5538,JzOshOJgofw_00048,46,0,106
5539,JzOshOJgofw_00049,46,0,134
5540,JzOshOJgofw_00050,46,0,80
5541,JzOshOJgofw_00051,46,0,114
5542,JzOshOJgofw_00054,46,0,115
5543,JzOshOJgofw_00063,46,0,157
5544,JzOshOJgofw_00064,46,0,135
5545,JzOshOJgofw_00065,46,0,121
5546,JzOshOJgofw_00069,46,0,63
5547,JzOshOJgofw_00070,46,0,118
5548,JzOshOJgofw_00083,46,0,108
5549,JzOshOJgofw_00084,46,0,161
5550,JzOshOJgofw_00091,46,0,104
5551,JzOshOJgofw_00092,46,0,172
5552,LkluZoNfKu8_00016,46,0,120
5553,LkluZoNfKu8_00024,46,0,131
5554,LkluZoNfKu8_00026,46,0,114
5555,LkluZoNfKu8_00106,46,0,105
5556,LkluZoNfKu8_00144,46,0,102
5557,Q--70-ELqLw_00181,46,0,165
5558,Q--70-ELqLw_00183,46,0,57
5559,Q--70-ELqLw_00193,46,0,74
5560,Q--70-ELqLw_00194,46,0,178
5561,Q--70-ELqLw_00196,46,0,69
5562,Q--70-ELqLw_00197,46,0,160
5563,Q--70-ELqLw_00199,46,0,75
5564,VNvb5oLOpLg_00069,46,0,146
5565,VNvb5oLOpLg_00079,46,0,164
5566,VNvb5oLOpLg_00135,46,0,120
5567,VNvb5oLOpLg_00155,46,0,142
5568,VNvb5oLOpLg_00181,46,0,111
5569,VNvb5oLOpLg_00183,46,0,178
5570,VNvb5oLOpLg_00191,46,0,147
5571,VNvb5oLOpLg_00225,46,0,157
5572,VNvb5oLOpLg_00231,46,0,160
5573,VNvb5oLOpLg_00658,46,0,148
5574,VNvb5oLOpLg_00706,46,0,152
5575,VNvb5oLOpLg_00712,46,0,150
5576,VNvb5oLOpLg_00751,46,0,151
5577,VNvb5oLOpLg_00770,46,0,168
5578,VNvb5oLOpLg_00771,46,0,164
5579,VNvb5oLOpLg_00800,46,0,142
5580,VNvb5oLOpLg_00842,46,0,172
5581,Y7QZcr24ye0_00131,46,0,153
5582,Y7QZcr24ye0_00157,46,0,96
5583,Y7QZcr24ye0_00191,46,0,160
5584,Y7QZcr24ye0_00194,46,0,175
5585,Y7QZcr24ye0_00209,46,0,177
5586,Y7QZcr24ye0_00239,46,0,157
5587,Y7QZcr24ye0_00741,46,0,141
5588,Y7QZcr24ye0_00756,46,0,144
5589,Y7QZcr24ye0_00768,46,0,153
5590,Y7QZcr24ye0_00774,46,0,155
5591,Y7QZcr24ye0_00806,46,0,130
5592,Y7QZcr24ye0_00818,46,0,101
5593,Z_uFnDg-a4I_00016,46,0,131
5594,Z_uFnDg-a4I_00017,46,0,170
5595,Z_uFnDg-a4I_00018,46,0,94
5596,Z_uFnDg-a4I_00021,46,0,125
5597,Z_uFnDg-a4I_00022,46,0,154
5598,Z_uFnDg-a4I_00082,46,0,178
5599,Z_uFnDg-a4I_00123,46,0,139
5600,Z_uFnDg-a4I_00124,46,0,171
5601,_lmT4WlK7G0_00027,46,0,150
5602,_lmT4WlK7G0_00028,46,0,112
5603,_lmT4WlK7G0_00029,46,0,123
5604,_lmT4WlK7G0_00030,46,0,160
5605,_lmT4WlK7G0_00039,46,0,126
5606,db7DmpqzGmc_00040,46,0,151
5607,db7DmpqzGmc_00045,46,0,92
5608,db7DmpqzGmc_00046,46,0,158
5609,db7DmpqzGmc_00047,46,0,176
5610,db7DmpqzGmc_00049,46,0,151
5611,db7DmpqzGmc_00052,46,0,121
5612,db7DmpqzGmc_00169,46,0,105
5613,db7DmpqzGmc_00171,46,0,151
5614,db7DmpqzGmc_00172,46,0,152
5615,db7DmpqzGmc_00174,46,0,142
5616,db7DmpqzGmc_00176,46,0,131
5617,db7DmpqzGmc_00177,46,0,93
5618,ddV_Cpszpls_00021,46,0,102
5619,ddV_Cpszpls_00022,46,0,104
5620,ddV_Cpszpls_00023,46,0,179
5621,ddV_Cpszpls_00025,46,0,66
5622,ddV_Cpszpls_00028,46,0,85
5623,ddV_Cpszpls_00033,46,0,109
5624,ddV_Cpszpls_00040,46,0,102
5625,ddV_Cpszpls_00043,46,0,114
5626,ddV_Cpszpls_00045,46,0,129
5627,ddV_Cpszpls_00143,46,0,112
5628,ddV_Cpszpls_00147,46,0,40
5629,ddV_Cpszpls_00150,46,0,114
5630,ddV_Cpszpls_00154,46,0,135
5631,ddV_Cpszpls_00160,46,0,140
5632,ddV_Cpszpls_00163,46,0,56
5633,ddV_Cpszpls_00166,46,0,85
5634,eN8umEok9U8_00053,46,0,118
5635,eN8umEok9U8_00054,46,0,154
5636,eN8umEok9U8_00062,46,0,121
5637,eN8umEok9U8_00063,46,0,168
5638,eN8umEok9U8_00108,46,0,98
5639,eN8umEok9U8_00109,46,0,95
5640,eN8umEok9U8_00171,46,0,106
5641,eN8umEok9U8_00172,46,0,129
5642,fB1Pc3CylrQ_00001,46,0,128
5643,fB1Pc3CylrQ_00004,46,0,43
5644,fB1Pc3CylrQ_00007,46,0,52
5645,fohMq9tOn6E_00000,46,0,128
5646,fohMq9tOn6E_00001,46,0,114
5647,fohMq9tOn6E_00028,46,0,49
5648,fohMq9tOn6E_00030,46,0,89
5649,nOlRwoxsDJ0_00113,46,0,172
5650,nOlRwoxsDJ0_00123,46,0,105
5651,nOlRwoxsDJ0_00127,46,0,151
5652,nOlRwoxsDJ0_00139,46,0,171
5653,nOlRwoxsDJ0_00141,46,0,142
5654,nOlRwoxsDJ0_00142,46,0,179
5655,nOlRwoxsDJ0_00157,46,0,134
5656,nOlRwoxsDJ0_00186,46,0,146
5657,nOlRwoxsDJ0_00194,46,0,122
5658,nOlRwoxsDJ0_00204,46,0,157
5659,nOlRwoxsDJ0_00223,46,0,151
5660,nOlRwoxsDJ0_00225,46,0,173
5661,nOlRwoxsDJ0_00532,46,0,153
5662,nOlRwoxsDJ0_00593,46,0,177
5663,nOlRwoxsDJ0_00611,46,0,168
5664,nOlRwoxsDJ0_00619,46,0,145
5665,nOlRwoxsDJ0_00659,46,0,143
5666,nOlRwoxsDJ0_00661,46,0,143
5667,siEI_jaSmd4_00020,46,0,78
5668,siEI_jaSmd4_00028,46,0,48
5669,siEI_jaSmd4_00029,46,0,100
5670,siEI_jaSmd4_00031,46,0,76
5671,siEI_jaSmd4_00035,46,0,120
5672,siEI_jaSmd4_00043,46,0,103
5673,siEI_jaSmd4_00052,46,0,66
5674,siEI_jaSmd4_00060,46,0,64
5675,siEI_jaSmd4_00065,46,0,157
5676,siEI_jaSmd4_00069,46,0,144
5677,sk8TafuB3lU_00111,46,0,172
5678,sk8TafuB3lU_00133,46,0,165
5679,sk8TafuB3lU_00143,46,0,156
5680,sk8TafuB3lU_00159,46,0,148
5681,sk8TafuB3lU_00198,46,0,166
5682,sk8TafuB3lU_00204,46,0,135
5683,sk8TafuB3lU_00208,46,0,104
5684,sk8TafuB3lU_00252,46,0,151
5685,sk8TafuB3lU_00755,46,0,130
5686,sk8TafuB3lU_00885,46,0,140
5687,sk8TafuB3lU_00912,46,0,166
5688,uDESPUxbjnI_00003,46,0,142
5689,uDESPUxbjnI_00006,46,0,89
5690,uDESPUxbjnI_00008,46,0,132
5691,uDESPUxbjnI_00030,46,0,120
5692,uDESPUxbjnI_00039,46,0,71
5693,uDESPUxbjnI_00126,46,0,118
5694,uDESPUxbjnI_00137,46,0,68
5695,uDESPUxbjnI_00152,46,0,144
5696,vlfy4cny75s_00003,46,0,76
5697,vlfy4cny75s_00034,46,0,105
5698,vlfy4cny75s_00035,46,0,138
5699,vlfy4cny75s_00144,46,0,97
5700,vlfy4cny75s_00145,46,0,139
5701,zYHstCxnAPA_00082,46,0,151
5702,zYHstCxnAPA_00094,46,0,146
5703,zYHstCxnAPA_00455,46,0,173
5704,zYHstCxnAPA_00465,46,0,87
5705,zYHstCxnAPA_00496,46,0,139
5706,zYHstCxnAPA_00508,46,0,155
5707,zbAC7t15q3k_00045,46,0,59
5708,zbAC7t15q3k_00046,46,0,176
5709,zbAC7t15q3k_00048,46,0,74
5710,zbAC7t15q3k_00049,46,0,161
5711,2x00lRzlTVQ_00038,47,0,128
5712,D8YKHC5hmUs_00044,47,0,55
5713,D8YKHC5hmUs_00045,47,0,117
5714,D8YKHC5hmUs_00070,47,0,122
5715,D8YKHC5hmUs_00101,47,0,54
5716,D8YKHC5hmUs_00102,47,0,117
5717,D8YKHC5hmUs_00109,47,0,47
5718,D8YKHC5hmUs_00110,47,0,99
5719,JzOshOJgofw_00042,47,0,101
5720,JzOshOJgofw_00043,47,0,132
5721,LkluZoNfKu8_00028,47,0,64
5722,LkluZoNfKu8_00029,47,0,158
5723,LkluZoNfKu8_00108,47,0,66
5724,Y7QZcr24ye0_00699,47,0,121
5725,fohMq9tOn6E_00002,47,0,62
5726,fohMq9tOn6E_00003,47,0,99
5727,fohMq9tOn6E_00008,47,0,58
5728,fohMq9tOn6E_00009,47,0,118
5729,fohMq9tOn6E_00026,47,0,63
5730,fohMq9tOn6E_00027,47,0,130
5731,nOlRwoxsDJ0_00062,47,0,142
5732,nOlRwoxsDJ0_00072,47,0,153
5733,sk8TafuB3lU_00210,47,0,156
5734,xbQCwTHcGN8_00309,47,0,53
5735,CVAfPfVFulQ_00038,0,0,100
5736,CVAfPfVFulQ_00040,0,0,79
5737,CVAfPfVFulQ_00048,0,0,76
5738,CVAfPfVFulQ_00049,0,0,83
5739,CVAfPfVFulQ_00075,0,0,76
5740,CVAfPfVFulQ_00081,0,0,53
5741,CVAfPfVFulQ_00082,0,0,128
5742,L_SB1PRgDTE_00019,0,0,134
5743,L_SB1PRgDTE_00020,0,0,170
5744,L_SB1PRgDTE_00030,0,0,138
5745,Le6xdQ2OO8w_00067,0,0,128
5746,Le6xdQ2OO8w_00068,0,0,157
5747,Le6xdQ2OO8w_00119,0,0,129
5748,Le6xdQ2OO8w_00120,0,0,95
5749,Le6xdQ2OO8w_00124,0,0,105
5750,Le6xdQ2OO8w_00125,0,0,148
5751,Le6xdQ2OO8w_00126,0,0,111
5752,Le6xdQ2OO8w_00127,0,0,160
5753,Le6xdQ2OO8w_00128,0,0,129
5754,Le6xdQ2OO8w_00130,0,0,122
5755,Le6xdQ2OO8w_00132,0,0,81
5756,Le6xdQ2OO8w_00135,0,0,81
5757,Le6xdQ2OO8w_00136,0,0,129
5758,Le6xdQ2OO8w_00139,0,0,149
5759,Le6xdQ2OO8w_00140,0,0,132
5760,Le6xdQ2OO8w_00141,0,0,138
5761,Le6xdQ2OO8w_00142,0,0,132
5762,Le6xdQ2OO8w_00145,0,0,130
5763,Le6xdQ2OO8w_00146,0,0,102
5764,Le6xdQ2OO8w_00151,0,0,157
5765,Le6xdQ2OO8w_00152,0,0,99
5766,Le6xdQ2OO8w_00153,0,0,85
5767,Le6xdQ2OO8w_00154,0,0,112
5768,Le6xdQ2OO8w_00155,0,0,168
5769,Le6xdQ2OO8w_00156,0,0,118
5770,Le6xdQ2OO8w_00158,0,0,157
5771,Le6xdQ2OO8w_00160,0,0,104
5772,MbzIpx8kAD0_00025,0,0,95
5773,MbzIpx8kAD0_00035,0,0,73
5774,TMJ1XIZBRW4_00024,0,0,93
5775,TMJ1XIZBRW4_00045,0,0,115
5776,TMJ1XIZBRW4_00054,0,0,78
5777,bSsVWVfYU4w_00087,0,0,110
5778,bSsVWVfYU4w_00118,0,0,150
5779,bSsVWVfYU4w_00119,0,0,110
5780,bSsVWVfYU4w_00134,0,0,76
5781,bSsVWVfYU4w_00135,0,0,141
5782,bSsVWVfYU4w_00168,0,0,82
5783,bSsVWVfYU4w_00169,0,0,140
5784,bl0C6d9QgIg_00021,0,0,50
5785,bl0C6d9QgIg_00022,0,0,95
5786,bl0C6d9QgIg_00024,0,0,121
5787,k71Cc-Sm-Mg_00116,0,0,89
5788,ovWCmIMMkRI_00053,0,0,59
5789,ovWCmIMMkRI_00054,0,0,87
5790,ovWCmIMMkRI_00055,0,0,87
5791,zmacW6f2Tdk_00048,0,0,92
5792,CVAfPfVFulQ_00076,1,0,91
5793,CVAfPfVFulQ_00078,1,0,45
5794,MbzIpx8kAD0_00065,1,0,163
5795,SbzcCzXjYSU_00047,1,0,157
5796,SbzcCzXjYSU_00048,1,0,107
5797,SbzcCzXjYSU_00050,1,0,83
5798,SbzcCzXjYSU_00051,1,0,104
5799,SbzcCzXjYSU_00056,1,0,108
5800,SbzcCzXjYSU_00058,1,0,100
5801,TMJ1XIZBRW4_00052,1,0,96
5802,TMJ1XIZBRW4_00055,1,0,112
5803,cs8g1es4vfM_00010,1,0,76
5804,cs8g1es4vfM_00011,1,0,84
5805,cs8g1es4vfM_00032,1,0,154
5806,cs8g1es4vfM_00034,1,0,63
5807,cs8g1es4vfM_00035,1,0,86
5808,cs8g1es4vfM_00040,1,0,100
5809,cs8g1es4vfM_00041,1,0,102
5810,cs8g1es4vfM_00042,1,0,80
5811,cs8g1es4vfM_00043,1,0,92
5812,cs8g1es4vfM_00055,1,0,125
5813,cs8g1es4vfM_00056,1,0,101
5814,jMEYIEYkpY0_00096,1,0,73
5815,jMEYIEYkpY0_00097,1,0,125
5816,jMEYIEYkpY0_00098,1,0,141
5817,jMEYIEYkpY0_00102,1,0,103
5818,jMEYIEYkpY0_00103,1,0,139
5819,jMEYIEYkpY0_00104,1,0,125
5820,ovWCmIMMkRI_00033,1,0,71
5821,ovWCmIMMkRI_00034,1,0,91
5822,ovWCmIMMkRI_00035,1,0,117
5823,ovWCmIMMkRI_00056,1,0,89
5824,ovWCmIMMkRI_00057,1,0,101
5825,ovWCmIMMkRI_00058,1,0,104
5826,roFeEJPgJD8_00028,1,0,80
5827,yHo2oERGo7A_00056,1,0,121
5828,yHo2oERGo7A_00058,1,0,93
5829,yHo2oERGo7A_00087,1,0,73
5830,yHo2oERGo7A_00088,1,0,113
5831,zmacW6f2Tdk_00049,1,0,177
5832,rRw7peH60Yw_00032,2,0,127
5833,CVAfPfVFulQ_00079,3,0,40
5834,CVAfPfVFulQ_00084,3,0,70
5835,Jud-06v5Ghw_00001,3,0,114
5836,Jud-06v5Ghw_00002,3,0,142
